R142	-1277031.0
R311	4398047.0
R118	331469471.0
R044	-335135526.0
R028	32460284.0
R125	-34243108.0
R171	1941019.0
R411	-1940660.0
R412	72029.0
R196	-72374.0
R148	12889312.0
R098	-4132757.0
R262	-3898192.0
R184	18953.0
R149	9996762.0
R263	-14874092.0
R228	1249303.0
R229	7638003.0
R211	-6475310.0
R150	64696868.0
R230	372111.0
R136	-64515099.0
R172	584366.0
R264	-811156.0
R108	98209435.0
R089	-33506252.0
R099	-61999790.0
R057	-5441718.0
R231	253238.0
R258	419237.0
R246	7566632.0
R454	-4847209.0
R278	6542138.0
R455	-9366279.0
R197	6530761.0
R232	-4183658.0
R212	7126092.0
R214	-1369897.0
R215	108849357.0
R216	35228876.0
R390	-136887484.0
R391	-10102341.0
R398	-804094.0
R392	1941279533.0
R393	-1942731791.0
R394	1900583.0
R395	2962249.0
R396	-7899005.0
R397	3649112.0
R368	-3592523.0
R369	429492.0
R234	-525216.0
R247	1451031.0
R370	-435282.0
R371	66159990.0
R372	-66135330.0
R373	-1449095.0
R374	100643418.0
R399	-97421285.0
R400	121301.0
R151	-3363310.0
R312	446508.0
R175	666542.0
R163	513609.0
R330	2249124.0
R248	2484733.0
R235	-5737595.0
R268	756646.0
R249	-367623.0
R250	-159080.0
R265	135069069.0
R294	-135494237.0
R279	7231973.0
R236	-5318125.0
R137	1826789.0
R266	-1323677.0
R295	-2844651.0
R313	858458.0
R348	348259.0
R349	-430433.0
R350	-759040.0
R375	4745039.0
R376	-2568025.0
R152	3329658.0
R535	-5508468.0
R536	10926.0
R460	414710.0
R352	253405.0
R353	234252233.0
R377	-83951785.0
R378	-142440303.0
R379	-1571846.0
R380	-6242826.0
R381	14942251.0
R432	-14802240.0
R433	3751811.0
R434	1653079.0
R435	-1916026.0
R436	-1531970.0
R437	7385684.0
R003	-5918171.0
R004	1127886.0
R005	1409606.0
R006	-5902490.0
R007	3386035.0
R008	1970248.0
R009	-4588511.0
R401	22300.0
R413	1479176.0
R402	-1433393.0
R403	2102422.0
R404	-3214326.0
R100	-663272.0
R173	-68.0
R185	5923945.0
R280	543620.0
R174	2572636.0
R126	-7671581.0
R035	-1368620.0
R296	732438.0
R331	4271155.0
R101	13115845.0
R332	-12014403.0
R102	-6105031.0
R333	813391.0
R334	4200175.0
R314	-562255.0
R251	5404350.0
R186	-2354810.0
R187	-5498640.0
R281	3375071.0
R084	112063226.0
R188	-114442502.0
R010	-2998010.0
R011	0.0
R010	103401673.0
R011	-103401673.0
R012	462434.0
R013	186700.0
R012	116791378.0
R013	-117413918.0
R012	10686718.0
R013	-8278972.0
R111	1768808.0
R175	116412045.0
R138	-103060355.0
R282	99927845.0
R139	-116475923.0
R029	945463.0
R014	-1952221.0
R028	240315.0
R252	4553327.0
R127	2755194.0
R217	1116038.0
R283	-7479065.0
R284	150117472.0
R297	-84194419.0
R198	-65580501.0
R199	2658109.0
R153	96725321.0
R438	-92602922.0
R439	697585188.0
R103	-687647529.0
R440	-12336655.0
R441	8821.0
R442	398728.0
R200	-6317423.0
R382	9766581.0
R383	-6925405.0
R384	1019051.0
R385	-1724031.0
R354	1679181993.0
R355	-1681075696.0
R356	917035.0
R357	-1037009.0
R464	50683129.0
R414	-50223087.0
R415	-319450.0
R416	255057.0
R417	-518166.0
R418	117440509.0
R419	-117440512.0
R335	1.0
R336	0.0
R337	0.0
R338	1354765.0
R358	-1354765.0
R285	0.0
R315	5468542.0
R195	-2565968.0
R104	5005276.0
R443	-4742053.0
R253	-2893200.0
R154	1946917.0
R237	8194106.0
R112	-5475206.0
R155	2219615.0
R156	26408920.0
R157	-33509941.0
R113	1423997.0
R015	2403148.0
R017	329912680.0
R016	-333796828.0
R017	3292916.0
R359	536568.0
R140	-2649462.0
R339	-1056841.0
R238	5017288.0
R267	-4813976.0
R298	-80255.0
R340	2138529.0
R018	2709042.0
R218	-1922646.0
R254	-391538.0
R201	-1622168.0
R202	-337299.0
R219	460661.0
R141	-1280825.0
R341	297291886.0
R158	-297291882.0
R255	289503.0
R128	476341.0
R114	8245063.0
R115	-6651127.0
R019	-2359784.0
R359	0.0
R360	2708786.0
R239	-2259371.0
R256	32221.0
R268	2165442.0
R299	6386225.0
R316	-6974777.0
R286	3445760.0
R269	-1554547.0
R287	4748767.0
R317	288881.0
R318	-8329173.0
R020	-553138.0
R021	5201454.0
R022	-5306530.0
R023	1632604.0
R453	6864672.0
R203	-2289717.0
R163	-2508820.0
R461	-1776250.0
R240	2914398.0
R300	-660621.0
R142	-3188229.0
R257	7927563.0
R301	1165834.0
R129	-8911919.0
R220	1155541.0
R270	-2325056.0
R258	11480558.0
R288	-11101722.0
R241	5000074.0
R289	-4251681.0
R204	-1127228.0
R420	2866991.0
R242	1672167632.0
R421	-1674203559.0
R422	1325427.0
R423	1973464.0
R424	-4097848.0
R130	117581243.0
R425	-112882502.0
R271	-1918096.0
R426	1859926.0
R302	-3800556.0
R319	-872122.0
R259	-1.0
R303	0.0
R342	0.0
R024	69377621.0
R025	-62666023.0
R570	-6224359.0
R571	-38216.0
R572	-247761.0
R459	-201201.0
R549	1089.0
R544	12917.0
R552	83873.0
R551	29956.0
R543	-127895.0
R546	523400.0
R550	-473528.0
R548	420660.0
R547	-356408.0
R545	-94253.0
R542	-12443.0
R541	18365.0
R550	-18635.0
R541	230642.0
R549	-237395.0
R540	272897.0
R001	563815.0
R304	116688539.0
R027	-116967715.0
R028	23478.0
R029	83343556.0
R030	-72619923.0
R343	-10884944.0
R320	831142.0
R290	2259419.0
R189	-3373127.0
R105	5811472.0
R321	195500154.0
R190	-195040850.0
R272	-6346609.0
R031	7106719.0
R293	-1433428.0
R031	12082623.0
R293	49590127.0
R032	-61861945.0
R033	158773.0
R116	3558474.0
R084	-8798278.0
R164	362948.0
R452	-827723.0
R166	12020506.0
R167	-9621544.0
R168	-2267890.0
R191	9973686.0
R192	-3214818.0
R159	15752539.0
R034	-18779009.0
R169	1352621.0
R273	-5140558.0
R193	1090511.0
R035	16577308.0
R260	-11344843.0
R274	-5135767.0
R036	-1262741.0
R037	614273.0
R038	-57633.0
R039	-546870.0
R040	21919.0
R306	7532323.0
R117	-7046544.0
R041	1859652.0
R042	-1804876.0
R043	847490.0
R014	-1069708.0
R044	924064.0
R322	695936.0
R194	1959685.0
R160	-1316506.0
R170	2319574.0
R131	-3921689.0
R143	643902.0
R176	116369734.0
R045	-112548325.0
R046	2978671.0
R047	-7416638.0
R046	-1038398.0
R047	34191538.0
R048	-34177962.0
R049	6946419.0
R050	-2499936.0
R051	-4256797.0
R177	20887142.0
R178	-11533048.0
R179	18287842.0
R144	-27713384.0
R180	7552502.0
R181	4870272.0
R182	-11113555.0
R132	1174472.0
R307	988265278.0
R205	-990866754.0
R195	179771.0
R221	11843115.0
R243	-6269482.0
R308	-1337184.0
R309	580879.0
R244	-2552538.0
R275	3121494.0
R119	95083175.0
R161	-83273954.0
R183	-702791.0
R133	-15703211.0
R052	5985973.0
R323	44422213.0
R324	-49178009.0
R206	1943128757.0
R207	-1945342267.0
R344	7928439.0
R345	-607639.0
R053	-7320807.0
R405	854190.0
R406	-798116.0
R407	7267671.0
R408	-7323745.0
R409	565640.0
R386	688903697.0
R387	-685738372.0
R388	-3730962.0
R389	1187992.0
R361	-1187995.0
R362	1322641.0
R363	4126941.0
R364	-4990830.0
R365	5098458.0
R366	362837.0
R367	-5920044.0
R444	4810611.0
R145	-1820544.0
R445	-344284.0
R446	-156992.0
R447	-1502653.0
R448	-473391.0
R449	1416624.0
R450	442287.0
R146	-2371613.0
R325	67108816.0
R162	-67107021.0
R120	-1771.0
R245	-71.0
R222	67108863.0
R106	-67108861.0
R326	36.0
R107	10956735.0
R427	-10956774.0
R428	1.0
R429	83886079.0
R054	50924715.0
R276	-134645031.0
R134	2775505.0
R346	-2941266.0
R121	963475.0
R090	-317439.0
R091	4304093.0
R092	11097331.0
R093	-5445692.0
R094	-529851.0
R095	-5908542.0
R291	1004281.0
R261	13626659.0
R223	-7233583.0
R327	24043147.0
R147	-32166704.0
R347	-3170537.0
R018	-227576.0
R096	236199.0
R122	304308.0
R097	-579569.0
R208	3683869.0
R310	-861538.0
R328	-2798143.0
R055	434562.0
R072	-458752.0
R224	12164308.0
R108	-2203039.0
R456	-7399310.0
R225	-668941.0
R056	446077.0
R057	115101416.0
R058	-116819843.0
R059	1899286.0
R060	1431377.0
R123	5918404.0
R061	-379155.0
R124	564825.0
R062	-10055404.0
R064	390603.0
R065	-139090.0
R067	-81563.0
R068	433811.0
R069	-192006.0
R277	5333269.0
R209	-5146542.0
R451	892917.0
R109	1839761.0
R210	63855858.0
R135	-66666153.0
R110	3794179.0
R329	1075686.0
